[dotenv@17.3.1] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
Home Gateway listening on http://0.0.0.0:8080 (all interfaces)
(node:6662) [DEP0060] DeprecationWarning: The `util._extend` API is deprecated. Please use Object.assign() instead.
(Use `node --trace-deprecation ...` to show where the warning was created)
GET /galerie/_next/static/chunks/turbopack-services_service-galerie_7bec2f99._.js 200 - - 20.104 ms
GET /galerie/_next/static/chunks/services_service-galerie_app_page_tsx_e5fb7b88._.js 200 240 - 18.943 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 11.722 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 20.147 ms
GET /galerie/_next/static/chunks/services_service-galerie_src_4e100cd7._.js 200 - - 19.839 ms
GET /galerie/_next/static/chunks/_a94abcdf._.js 200 - - 20.498 ms
GET /logo.png 304 - - 11.447 ms
GET /images/tripadvisor2019certificate.png 304 - - 11.156 ms
GET /images/gallery/12688133_1055842667810199_2170772423850630575_n-1.jpg 200 31983 - 15.315 ms
GET /images/gallery/Element-de-design-interior-Ema-del-Mar.jpg 200 81765 - 18.015 ms
GET /galerie/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 22.896 ms
GET /galerie/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 23.009 ms
GET /galerie/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 22.792 ms
GET /galerie/_next/static/chunks/node_modules_745e78bd._.js 200 - - 22.670 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 12.942 ms
GET /galerie/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 22.267 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 10.911 ms
GET /images/gallery/Dulap-condimente-Ema-del-Mar.jpg 200 165327 - 16.972 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 9.005 ms
GET /images/redbul.png 304 - - 5.324 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar-2.jpg 200 439917 - 15.359 ms
GET /images/gallery/Platou-Tomahawk-reserve-3.jpg 200 46856 - 15.133 ms
GET /images/gallery/Platou-Tomahawk-reserve.jpg 200 200359 - 13.897 ms
GET /images/gallery/MG_4807.jpg 200 882151 - 8.059 ms
GET /images/gallery/Platou-Tomahawk-reserve-2.jpg 200 464761 - 12.732 ms
GET /images/gallery/MG_4843.jpg 200 941570 - 8.605 ms
GET /images/gallery/fundalsus/emadelmar-terasa.jpg 200 1270857 - 8.555 ms
GET /images/gallery/MG_4859.jpg 200 1323755 - 11.278 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.818 ms
GET /images/gallery/MG_4775.jpg 200 803777 - 14.405 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.455 ms
GET /images/gallery/MG_8208-2.jpg 200 2205025 - 13.008 ms
POST /__nextjs_original-stack-frames 200 - - 4.990 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar-3.jpg 200 489013 - 1.924 ms
GET /images/gallery/Platou-cu-carne-de-vita-2.jpg 200 336731 - 1.541 ms
GET /images/gallery/MG_4861.jpg 200 1132028 - 3.319 ms
GET /images/gallery/Platou-cu-carne-de-vita-3.jpg 200 172967 - 1.709 ms
GET /images/gallery/MG_4896.jpg 200 899262 - 2.155 ms
GET /images/gallery/MG_4910.jpg 200 620374 - 3.958 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar.jpg 200 372834 - 2.969 ms
GET /images/gallery/Platou-cu-fructe-de-mare-2.jpg 200 524074 - 1.718 ms
GET /images/gallery/MG_4922.jpg 200 428522 - 9.165 ms
GET /images/gallery/MG_0201.jpg 200 1880281 - 15.428 ms
GET /images/gallery/Platou-cu-fructe-de-mare.jpg 200 362073 - 4.566 ms
GET /images/gallery/MG_3452.jpg 200 429703 - 4.281 ms
GET /images/gallery/MG_3485.jpg 200 396382 - 4.197 ms
GET /images/gallery/Produse-din-oferta-Ema-del-Mar.jpg 200 481278 - 3.844 ms
GET /images/gallery/MG_4945.jpg 200 578214 - 4.709 ms
GET /images/gallery/MG_4956.jpg 200 952550 - 2.174 ms
GET /images/gallery/MG_3489.jpg 200 4693417 - 3.327 ms
GET /images/gallery/Terasa-2.jpg 200 710254 - 4.312 ms
GET /images/gallery/Terasa-3.jpg 200 674870 - 4.559 ms
GET /images/gallery/MG_4960.jpg 200 2334208 - 4.318 ms
GET /images/gallery/MG_3497.jpg 200 5601031 - 5.276 ms
GET /images/gallery/Terasa-4.jpg 200 794860 - 5.403 ms
GET /images/gallery/MG_4973.jpg 200 566936 - 5.103 ms
GET /images/gallery/WhatsApp-Image-2017-06-30-at-17.25.35.jpeg 200 116073 - 1.729 ms
GET /images/gallery/Terasa.jpg 200 288572 - 2.423 ms
GET /images/gallery/MG_5759.jpg 200 510258 - 2.125 ms
GET /images/gallery/MG_3521.jpg 200 13148709 - 4.813 ms
GET /images/gallery/WhatsApp-Image-2017-06-30-at-17.25.42.jpeg 200 147788 - 4.145 ms
GET /images/gallery/MG_4722.jpg 200 1181912 - 3.837 ms
GET /images/gallery/da50e48b9d16a8454c3af0cdcfc90c4f_ema23-large.jpg 200 794860 - 7.418 ms
GET /images/gallery/platou-cu-carne-de-vita-4.jpg 200 617843 - 6.475 ms
GET /images/gallery/MG_5842.jpg 200 1270857 - 7.410 ms
GET /images/gallery/MG_4730.jpg 200 988525 - 7.468 ms
GET /images/gallery/MG_4732.jpg 200 777487 - 6.665 ms
GET /images/gallery/MG_7948.jpg 200 6529091 - 6.784 ms
GET /images/gallery/MG_4748.jpg 200 557555 - 10.640 ms
GET /images/gallery/platou-cu-peste-proaspat-2.jpg 200 458860 - 12.436 ms
GET /images/gallery/MG_7984-1.jpg 200 728477 - 11.401 ms
GET /images/gallery/MG_4750.jpg 200 858027 - 11.918 ms
GET /images/gallery/platou-cu-carne-de-vita.jpg 200 2386189 - 12.531 ms
GET /images/gallery/MG_7965.jpg 200 5922444 - 3.175 ms
GET /images/gallery/MG_7980.jpg 200 6704881 - 10.714 ms
GET /images/gallery/platou-cu-peste-proaspat.jpg 200 360186 - 2.889 ms
GET /images/gallery/MG_4756.jpg 200 1005620 - 2.283 ms
GET /images/gallery/MG_8127.jpg 200 1112565 - 2.009 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 7.868 ms
GET /_next/webpack-hmr?id=_5DiMqUZhE3gLWsH8YnEX 404 - - 191.812 ms
GET /_next/webpack-hmr?id=_cpHOSsRpXhLbmpaCqCMZ 404 - - 143.791 ms
GET /galerie/_next/webpack-hmr?id=92n4-0oUEvqS2tnz-Uppy 404 - - 471.563 ms
GET /blog 200 - - 1913.953 ms
GET /blog/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 13.260 ms
GET /images/tripadvisor2019certificate.png 304 - - 5.824 ms
GET /blog/_next/static/chunks/services_service-blog_app_globals_6c45bec1.css 200 - - 16.961 ms
GET /logo.png 304 - - 15.411 ms
GET /blog/_next/static/chunks/services_service-blog_a0ff3932._.js 200 783 - 26.765 ms
GET /blog/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 24.521 ms
GET /blog/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 34.284 ms
GET /blog/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 27.630 ms
GET /blog/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 33.721 ms
GET /blog/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 34.578 ms
GET /blog/_next/static/chunks/turbopack-services_service-blog_09d1fdb7._.js 200 - - 35.552 ms
GET /blog/_next/static/chunks/services_service-blog_app_layout_tsx_1cf6b850._.js 200 642 - 36.289 ms
GET /blog/_next/static/chunks/services_service-blog_src_5c955e0c._.js 200 - - 34.435 ms
GET /blog/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 29.115 ms
GET /blog/_next/static/chunks/services_service-blog_app_page_tsx_2bbf63ae._.js 200 299 - 37.511 ms
GET /blog/_next/static/chunks/services_service-blog_src_components_layout_page-header_tsx_203da763._.js 200 - - 37.626 ms
GET /blog/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 36.265 ms
GET /blog/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 33.474 ms
GET /blog/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 35.893 ms
GET /blog/_next/static/chunks/node_modules_745e78bd._.js 200 - - 37.373 ms
GET /blog/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 28.287 ms
GET /blog/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 36.206 ms
GET /blog/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 25.862 ms
GET /blog/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 24.168 ms
GET /images/redbul.png 304 - - 2.260 ms
GET /images/acasa/04/006-ne-place-sa-scriem-pe-blog.jpg 304 - - 3.595 ms
GET /images/blog/paella.jpg 200 146776 - 4.746 ms
GET /images/blog/seafood.jpeg 200 190108 - 8.096 ms
GET /images/blog/noi-sortimente-carne-vita.jpg 200 214675 - 7.464 ms
GET /favicon.ico 404 - - 2.328 ms
GET /blog/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.598 ms
GET /blog/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.009 ms
POST /__nextjs_original-stack-frames 200 - - 14.073 ms
GET /blog/_next/webpack-hmr?id=OxONyurchyd52aARw53Hd 404 - - 280.018 ms
GET /images/steak/animation/steak001.jpg 304 - - 25.725 ms
GET /_next/webpack-hmr?id=_5DiMqUZhE3gLWsH8YnEX 404 - - 229.834 ms
GET /contact 200 - - 1657.410 ms
GET /contact/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 11.975 ms
GET /contact/_next/static/chunks/services_service-contact_app_globals_11895ebe.css 200 - - 14.449 ms
GET /contact/_next/static/chunks/services_service-contact_a0ff3932._.js 200 783 - 13.408 ms
GET /contact/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 15.804 ms
GET /contact/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 20.576 ms
GET /contact/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 17.466 ms
GET /contact/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 20.010 ms
GET /contact/_next/static/chunks/turbopack-services_service-contact_5db9d839._.js 200 - - 17.694 ms
GET /contact/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 18.184 ms
GET /logo.png 304 - - 15.734 ms
GET /contact/_next/static/chunks/services_service-contact_app_layout_tsx_1cf6b850._.js 200 648 - 29.458 ms
GET /contact/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 23.397 ms
GET /contact/_next/static/chunks/services_service-contact_src_ac80d07d._.js 200 - - 22.689 ms
GET /contact/_next/static/chunks/services_service-contact_app_page_tsx_c7fe8306._.js 200 240 - 33.080 ms
GET /images/tripadvisor2019certificate.png 304 - - 24.229 ms
GET /contact/_next/static/chunks/_0978bd4d._.js 200 - - 35.298 ms
GET /contact/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 36.359 ms
GET /contact/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 33.966 ms
GET /contact/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 34.537 ms
GET /contact/_next/static/chunks/node_modules_745e78bd._.js 200 - - 33.673 ms
GET /contact/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 18.568 ms
GET /images/others/big/mese_private.jpg 304 - - 4.952 ms
GET /contact/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 34.557 ms
GET /contact/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 13.694 ms
GET /images/redbul.png 304 - - 4.250 ms
GET /contact/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 16.057 ms
GET /images/others/emadelmar/restaurant/interior001.jpg 304 - - 17.464 ms
GET /favicon.ico 404 - - 7.568 ms
GET /contact/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.106 ms
GET /contact/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.079 ms
POST /__nextjs_original-stack-frames 200 - - 6.148 ms
GET /_next/webpack-hmr?id=_5DiMqUZhE3gLWsH8YnEX 404 - - 68.800 ms
GET /images/steak/animation/bg-image-platou-vita2.jpg 304 - - 3.563 ms
GET /_next/webpack-hmr?id=_5DiMqUZhE3gLWsH8YnEX 404 - - 34.884 ms
GET / 200 - - 214.896 ms
GET /logo.png 304 - - 1.208 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 1.547 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 1.581 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 1.464 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 3.910 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 1.879 ms
GET /images/tripadvisor2019certificate.png 304 - - 1.321 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 5.362 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 6.277 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 23.747 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 5.632 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 44.653 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 7.158 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 46.103 ms
GET /images/acasa/01/steak002.jpg 304 - - 35.132 ms
GET /images/acasa/01/beef001.jpg 304 - - 23.718 ms
GET /images/steak/animation/steak002.jpg 304 - - 23.698 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 59.051 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 6.931 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 66.337 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 48.202 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 45.040 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 49.524 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 72.537 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 55.292 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 72.798 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 66.449 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 68.732 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 6.583 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 56.216 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 7.318 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 5.763 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 2.297 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.405 ms
POST /__nextjs_original-stack-frames 200 - - 6.167 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 41.283 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 51.528 ms
GET /images/steak/animation/steak001.jpg 304 - - 5.557 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 42.338 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 46.103 ms
GET /images/steak/animation/bg-image-platou-vita2.jpg 304 - - 3.785 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 48.510 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 41.193 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 72.863 ms
GET /images/rezervari/gallery-1920x1080.jpg 200 255189 - 2.890 ms
GET /images/rezervari/mic_MG_3497.jpg 200 1248614 - 1.814 ms
GET /images/rezervari/rezervari.jpg 200 475310 - 1.957 ms
GET /_next/webpack-hmr?id=_cpHOSsRpXhLbmpaCqCMZ 404 - - 43.077 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 56.256 ms
GET /_next/webpack-hmr?id=o50pAvM06CRFdKOPL4lb_ 404 - - 81.013 ms
GET /contact/_next/webpack-hmr?id=BG-MMtNQ0qA_IJkVPKZPi 404 - - 353.103 ms
GET /despre-noi 200 - - 254.718 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 9.479 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_app_globals_a03fe9d6.css 200 - - 8.524 ms
GET /logo.png 200 25887 - 15.164 ms
GET /images/tripadvisor2019certificate.png 200 98968 - 14.616 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_a0ff3932._.js 200 783 - 9.606 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 11.056 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 11.921 ms
GET /despre-noi/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 12.605 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 14.926 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_app_layout_tsx_1cf6b850._.js 200 654 - 9.100 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_app_page_tsx_58c35da1._.js 200 282 - 9.634 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_src_components_406fdd41._.js 200 - - 11.548 ms
GET /despre-noi/_next/static/chunks/turbopack-services_service-despre-noi_023aeb0c._.js 200 - - 13.185 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 13.425 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 11.507 ms
GET /despre-noi/_next/static/chunks/services_service-despre-noi_src_d9e6d7c6._.js 200 - - 14.153 ms
GET /despre-noi/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 13.694 ms
GET /despre-noi/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 13.292 ms
GET /despre-noi/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 13.999 ms
GET /despre-noi/_next/static/chunks/node_modules_745e78bd._.js 200 - - 13.477 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 11.980 ms
GET /despre-noi/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 13.205 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 11.786 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 13.018 ms
GET /images/desprenoi/interior-local001.jpg 200 489013 - 2.441 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.668 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 4.037 ms
GET /__nextjs_font/geist-latin.woff2 200 - - 3.166 ms
GET /images/desprenoi/Interio-local002.jpg 200 1068860 - 4.529 ms
POST /__nextjs_original-stack-frames 200 - - 7.729 ms
GET /logo.png 200 25887 - 2.852 ms
GET /despre-noi/_next/webpack-hmr?id=eG-j9-J_GgaXsH36C9drP 404 - - 148.697 ms
GET /despre-noi/_next/webpack-hmr?id=eG-j9-J_GgaXsH36C9drP 404 - - 43.557 ms
GET /images/desprenoi/interior-local-003.jpg 200 586604 - 1.999 ms
GET /images/desprenoi/echipa-emadelmar.jpg 200 802795 - 2.294 ms
GET /images/redbul.png 200 126082 - 3.090 ms
GET /despre-noi/_next/webpack-hmr?id=eG-j9-J_GgaXsH36C9drP 404 - - 49.729 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 36.402 ms
GET /despre-noi/_next/webpack-hmr?id=eG-j9-J_GgaXsH36C9drP 404 - - 41.291 ms
GET /despre-noi/_next/webpack-hmr?id=eG-j9-J_GgaXsH36C9drP 404 - - 44.263 ms
GET /despre-noi/_next/webpack-hmr?id=eG-j9-J_GgaXsH36C9drP 404 - - 29.245 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 48.043 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 3.628 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 43.584 ms
GET /images/steak/animation/steak001.jpg 304 - - 3.066 ms
GET /_next/webpack-hmr?id=SkdKEAKhTExwuSdy1JCMr 404 - - 62.164 ms
